"","X.10lgP","Mass","ppm","m.z","RT","Start","End","diff_range"
"12513",16.72,744.4017,-1.1,745.4082,9.58,1.1434,1.1689,0.0255000000000001
"12514",16.72,658.365,0.3,659.3724,2.75,1.0617,1.0872,0.0254999999999999
"12515",16.72,1019.452,-2.6,1020.4566,4.42,1.2896,1.3152,0.0255999999999998
"12516",16.72,1679.9358,-6.2,840.97,14.37,0.9405,0.966,0.0255
"12517",16.72,673.3395,4.2,674.3496,2.37,1.0536,1.0791,0.0254999999999999
"12518",16.72,673.3395,4.2,674.3496,2.37,1.0536,1.0791,0.0254999999999999
"12519",16.71,627.3591,20.3,628.3792,10.35,1.0413,1.0668,0.0255000000000001
"12520",16.71,627.3591,20.3,628.3792,10.35,1.0413,1.0668,0.0255000000000001
"12521",16.71,557.3173,17.8,558.3345,2.16,0.9731,0.9985,0.0254000000000001
"12522",16.71,806.4286,2.8,404.2227,3.69,0.6667,0.692,0.0253
"12523",16.71,643.2925,3,644.3018,6.97,1.0311,1.0566,0.0255000000000001
"12524",16.71,1149.5336,0.7,575.7745,4.53,0.773,0.7984,0.0254
"12525",16.71,772.3602,-2.5,773.3656,4.69,1.1342,1.1597,0.0254999999999999
"12526",16.71,821.4031,0.4,822.4108,8.82,1.1842,1.2098,0.0256000000000001
"12527",16.71,601.3435,16.1,602.3605,6.86,1.0118,1.0373,0.0255000000000001
"12528",16.71,601.3435,16.1,602.3605,6.86,1.0118,1.0373,0.0255000000000001
"12529",16.7,604.3003,32.9,605.3275,6.17,1.0138,1.0393,0.0254999999999999
"12530",16.7,604.3003,32.9,605.3275,6.17,1.0138,1.0393,0.0254999999999999
"12531",16.7,592.2969,1.4,593.305,3.94,0.9955,1.021,0.0254999999999999
"12532",16.7,619.3078,0.8,620.3156,11.11,1.0301,1.0556,0.0255000000000001
"12533",16.7,883.4512,-28.3,442.7204,1.96,0.6748,0.7001,0.0253
"12534",16.7,803.4177,34.4,804.4526,8.25,1.1914,1.2169,0.0255000000000001
"12535",16.7,721.3646,-3.1,722.3696,15.42,1.1168,1.1423,0.0255000000000001
"12536",16.7,1061.5063,10.3,1062.5245,9.42,1.3788,1.4045,0.0257000000000001
"12537",16.69,762.4024,2.7,763.4117,9.07,1.1434,1.1689,0.0255000000000001
"12538",16.69,572.3282,3.8,573.3376,4.37,0.9863,1.0118,0.0255000000000001
"12539",16.69,572.3282,3.8,573.3376,4.37,0.9863,1.0118,0.0255000000000001
"12540",16.69,723.3439,5.1,724.3549,14.35,1.125,1.1505,0.0255000000000001
"12541",16.69,543.2653,27.6,544.2875,2.87,0.9294,0.9548,0.0254
"12542",16.69,1042.4753,-9,522.2402,4.92,0.7447,0.77,0.0253
"12543",16.68,847.4439,-5.6,848.4464,14.1,1.2354,1.2609,0.0254999999999999
"12544",16.68,1072.5222,-3.9,1073.5253,8.98,1.3747,1.4004,0.0257000000000001
"12545",16.68,631.3038,-3.5,632.3088,2.96,1.0118,1.0373,0.0255000000000001
"12546",16.68,660.3595,-16,661.3562,0.07,1.0556,1.0811,0.0254999999999999
"12547",16.68,660.3595,-16,661.3562,0.07,1.0556,1.0811,0.0254999999999999
"12548",16.68,705.2817,25.5,706.3069,5.56,1.0495,1.075,0.0254999999999999
"12549",16.67,1128.5597,8.3,1129.5763,12.75,1.4291,1.4548,0.0257000000000001
"12550",16.67,766.3722,0.1,767.3796,3.03,1.1362,1.1617,0.0254999999999999
"12551",16.67,760.3715,-20.2,761.3634,3,1.1301,1.1556,0.0254999999999999
"12552",16.67,882.5327,0.7,883.5406,13.67,1.2548,1.2804,0.0256000000000001
"12553",16.67,560.2806,22.6,561.3005,4.37,0.97,0.9955,0.0255000000000001
"12554",16.67,560.2806,22.6,561.3005,4.37,0.97,0.9955,0.0255000000000001
"12555",16.66,527.3067,8.1,528.3182,3.3,0.9355,0.9609,0.0254
"12556",16.66,1495.7631,-8.3,748.8826,9.92,0.9182,0.9436,0.0254
"12557",16.66,959.4672,-1.2,480.7403,2.23,0.7224,0.7477,0.0253
"12558",16.65,730.3973,-3,731.4024,7.89,1.1321,1.1577,0.0255999999999998
"12559",16.65,730.3973,-3,731.4024,7.89,1.1321,1.1577,0.0255999999999998
"12560",16.65,603.3228,4.8,604.3329,3.37,1.0159,1.0413,0.0253999999999999
"12561",16.65,899.5552,8.8,450.7888,8.66,0.7193,0.7447,0.0254
"12562",16.65,630.3337,20.9,631.3541,1.94,1.0352,1.0607,0.0255000000000001
"12563",16.65,1092.5088,1.9,547.2627,3.71,0.7528,0.7781,0.0253
"12564",16.64,853.4545,-10,854.4532,10.01,1.2006,1.2261,0.0255000000000001
"12565",16.64,956.5655,-12.1,957.5612,15.77,1.3398,1.3655,0.0256999999999998
"12566",16.64,518.2812,-28.3,519.2739,4.05,0.9385,0.9639,0.0254
"12567",16.64,518.2812,-28.3,519.2739,4.05,0.9385,0.9639,0.0254
"12568",16.64,629.3497,3.8,630.3593,10.38,1.026,1.0515,0.0255000000000001
"12569",16.63,804.4164,39.8,805.4557,11.31,1.1955,1.221,0.0255000000000001
"12570",16.63,804.4164,39.8,805.4557,11.31,1.1955,1.221,0.0255000000000001
"12571",16.63,773.4031,1.7,774.4117,8.75,1.1505,1.176,0.0254999999999999
"12572",16.63,579.2653,-0.1,580.2725,5.78,0.9782,1.0036,0.0254000000000001
"12573",16.63,1135.6237,-13.1,568.8116,6.42,0.8065,0.8318,0.0253
"12574",16.62,637.2265,7.2,638.2383,3.14,1.021,1.0464,0.0254000000000001
"12575",16.62,692.2799,14.6,693.2973,3.66,1.0617,1.0872,0.0254999999999999
"12576",16.62,860.4352,-3.6,861.4393,9.12,1.2169,1.2425,0.0255999999999998
"12577",16.62,2492.1311,-1.3,1247.0712,14.49,1.1168,1.1423,0.0255000000000001
"12578",16.62,577.2894,0.1,578.2967,3.23,0.9924,1.0179,0.0255000000000001
"12579",16.61,990.4869,-11.5,991.4828,2.94,1.3306,1.3563,0.0257000000000001
"12580",16.61,490.2499,0,491.2572,3.28,0.8938,0.9192,0.0254
"12581",16.61,776.3916,6.4,777.4038,2.5,1.1597,1.1852,0.0255000000000001
"12582",16.61,1013.5579,8.8,507.7907,15.1,0.7467,0.772,0.0253
"12583",16.61,560.3533,-44.1,561.3359,2.78,0.9761,1.0016,0.0255000000000001
"12584",16.61,560.3533,-44.1,561.3359,2.78,0.9761,1.0016,0.0255000000000001
"12585",16.61,615.334,-1.1,616.3406,5.08,1.0067,1.0322,0.0255000000000001
"12586",16.61,615.334,-1.1,616.3406,5.08,1.0067,1.0322,0.0255000000000001
"12587",16.61,574.2962,-23.3,575.2901,9.6,0.9894,1.0148,0.0254
"12588",16.6,742.4337,5,743.4447,14.19,1.1331,1.1587,0.0256000000000001
"12589",16.6,742.4337,5,743.4447,14.19,1.1331,1.1587,0.0256000000000001
"12590",16.6,632.2766,23,633.2983,9.71,1.0047,1.0301,0.0254000000000001
